Source Title;Country;jif;year;Collection
JOURNAL OF CHINESE HUMAN RESOURCES MANAGEMENT;ENGLAND;1;2022;ESCI
JOURNAL OF CHINESE HUMAN RESOURCES MANAGEMENT;ENGLAND;;2021;ESCI
JOURNAL OF CHINESE MILITARY HISTORY;UNITED STATES OF AMERICA;0,1;2022;ESCI
JOURNAL OF CHINESE MILITARY HISTORY;UNITED STATES OF AMERICA;;2021;ESCI
JOURNAL OF CHINESE OVERSEAS;NETHERLANDS;0,3;2022;ESCI
JOURNAL OF CHINESE OVERSEAS;NETHERLANDS;;2021;ESCI
JOURNAL OF CHINESE RELIGIONS;UNITED STATES OF AMERICA;0,9;2022;ESCI
JOURNAL OF CHINESE RELIGIONS;UNITED STATES OF AMERICA;;2021;ESCI
JOURNAL OF CHINESE SOCIOLOGY;CHINA MAINLAND;1,5;2022;ESCI
JOURNAL OF CHINESE SOCIOLOGY;CHINA MAINLAND;;2021;ESCI
JOURNAL OF CHIROPRACTIC EDUCATION;UNITED STATES OF AMERICA;;2021;ESCI
JOURNAL OF CHIROPRACTIC MEDICINE;UNITED STATES OF AMERICA;0,9;2022;ESCI
JOURNAL OF CHIROPRACTIC MEDICINE;UNITED STATES OF AMERICA;;2021;ESCI
JOURNAL OF CHRISTIAN NURSING;UNITED STATES OF AMERICA;0,4;2022;ESCI
JOURNAL OF CHRISTIAN NURSING;UNITED STATES OF AMERICA;;2021;ESCI
JOURNAL OF CIVIL SOCIETY;ENGLAND;1,6;2022;ESCI
JOURNAL OF CIVIL SOCIETY;ENGLAND;;2021;ESCI
JOURNAL OF CLASSICAL SOCIOLOGY;ENGLAND;0,7;2022;ESCI
JOURNAL OF CLASSICAL SOCIOLOGY;ENGLAND;;2021;ESCI
JOURNAL OF CLASSICS TEACHING;ENGLAND;0,3;2022;ESCI
JOURNAL OF CLASSICS TEACHING;ENGLAND;;2021;ESCI
COMPUTATIONAL INTELLIGENCE AND NEUROSCIENCE;UNITED STATES OF AMERICA;3,12;2021;
COMPUTATIONAL AND MATHEMATICAL METHODS IN MEDICINE;ENGLAND;2,809;2021;
CONCURRENT ENGINEERING-RESEARCH AND APPLICATIONS;ENGLAND;2,118;2021;
CONTEMPORARY CHINESE THOUGHT;CHINA MAINLAND;0,3;2022;
CONTEMPORARY CHINESE THOUGHT;CHINA MAINLAND;;2021;
CONTRAST MEDIA & MOLECULAR IMAGING;ENGLAND;3,009;2021;
DIABETOLOGE;GERMANY;0,352;2021;
DRUGS AND ALCOHOL TODAY;ENGLAND;0,9;2022;
DRUGS AND ALCOHOL TODAY;ENGLAND;;2021;
E-JOURNAL OF BUSINESS EDUCATION & SCHOLARSHIP OF TEACHING;AUSTRALIA;0,8;2022;
E-JOURNAL OF BUSINESS EDUCATION & SCHOLARSHIP OF TEACHING;AUSTRALIA;;2021;
ECONOMIC RESEARCH-EKONOMSKA ISTRAZIVANJA;CROATIA;3,08;2021;
EMAGRES;ENGLAND;0,852;2021;
JOURNAL OF THE ACOUSTICAL SOCIETY OF KOREA;SOUTH KOREA;0,4;2022;ESCI
JOURNAL OF THE ACOUSTICAL SOCIETY OF KOREA;SOUTH KOREA;;2021;ESCI
JOURNAL OF THE AMERICAN TAXATION ASSOCIATION;UNITED STATES OF AMERICA;1,6;2022;ESCI
JOURNAL OF THE AMERICAN TAXATION ASSOCIATION;UNITED STATES OF AMERICA;;2021;ESCI
JOURNAL OF THE ANUS RECTUM AND COLON;JAPAN;1,4;2022;ESCI
JOURNAL OF THE ANUS RECTUM AND COLON;JAPAN;;2021;ESCI
JOURNAL OF THE ASEAN FEDERATION OF ENDOCRINE SOCIETIES;PHILIPPINES;0,7;2022;ESCI
JOURNAL OF THE ASEAN FEDERATION OF ENDOCRINE SOCIETIES;PHILIPPINES;;2021;ESCI
JOURNAL OF THE AUSTRALASIAN TAX TEACHERS ASSOCIATION;AUSTRALIA;0,1;2022;ESCI
JOURNAL OF THE AUSTRALASIAN TAX TEACHERS ASSOCIATION;AUSTRALIA;;2021;ESCI
JOURNAL OF THE CANADIAN ACADEMY OF CHILD AND ADOLESCENT PSYCHIATRY;CANADA;2,3;2022;ESCI
JOURNAL OF THE CANADIAN ACADEMY OF CHILD AND ADOLESCENT PSYCHIATRY;CANADA;;2021;ESCI
JOURNAL OF THE CANADIAN HEALTH LIBRARIES ASSOCIATION;CANADA;0,4;2022;ESCI
JOURNAL OF THE CANADIAN HEALTH LIBRARIES ASSOCIATION;CANADA;;2021;ESCI
JURNAL CITA HUKUM-INDONESIAN LAW JOURNAL;INDONESIA;0,4;2022;ESCI
JURNAL CITA HUKUM-INDONESIAN LAW JOURNAL;INDONESIA;;2021;ESCI
INTERNATIONAL REVIEW OF RESEARCH IN DEVELOPMENTAL DISABILITIES;UNITED STATES OF AMERICA;1,462;2021;
JOURNAL OF CLIMATE CHANGE;NETHERLANDS;0,6;2022;ESCI
JOURNAL OF CLIMATE CHANGE;NETHERLANDS;;2021;ESCI
JOURNAL OF CLIMATE;UNITED STATES OF AMERICA;4,9;2022;SCIE
JOURNAL OF CLIMATE;UNITED STATES OF AMERICA;5,38;2021;SCIE
JOURNAL OF CLINICAL ANESTHESIA;UNITED STATES OF AMERICA;6,7;2022;SCIE
JOURNAL OF CLINICAL ANESTHESIA;UNITED STATES OF AMERICA;9,375;2021;SCIE
JOURNAL OF CLINICAL APHERESIS;UNITED STATES OF AMERICA;1,5;2022;SCIE
JOURNAL OF CLINICAL APHERESIS;UNITED STATES OF AMERICA;2,605;2021;SCIE
JOURNAL OF CLINICAL BIOCHEMISTRY AND NUTRITION;JAPAN;2,4;2022;SCIE
JOURNAL OF CLINICAL BIOCHEMISTRY AND NUTRITION;JAPAN;3,179;2021;SCIE
JOURNAL OF CLINICAL CHILD AND ADOLESCENT PSYCHOLOGY;UNITED STATES OF AMERICA;4,2;2022;SSCI
JOURNAL OF CLINICAL CHILD AND ADOLESCENT PSYCHOLOGY;UNITED STATES OF AMERICA;5,077;2021;SSCI
JOURNAL OF CLINICAL DENSITOMETRY;UNITED STATES OF AMERICA;2,5;2022;SCIE
JOURNAL OF CLINICAL DENSITOMETRY;UNITED STATES OF AMERICA;2,963;2021;SCIE
JOURNAL OF CLINICAL AND DIAGNOSTIC RESEARCH;INDIA;0,2;2022;ESCI
JOURNAL OF CLINICAL AND DIAGNOSTIC RESEARCH;INDIA;;2021;ESCI
JOURNAL OF CLINICAL ENDOCRINOLOGY & METABOLISM;UNITED STATES OF AMERICA;5,8;2022;SCIE
JOURNAL OF CLINICAL ENDOCRINOLOGY & METABOLISM;UNITED STATES OF AMERICA;6,134;2021;SCIE
JOURNAL OF CLINICAL EPIDEMIOLOGY;UNITED STATES OF AMERICA;7,2;2022;SCIE
JOURNAL OF CLINICAL EPIDEMIOLOGY;UNITED STATES OF AMERICA;7,407;2021;SCIE
JOURNAL OF CLINICAL AND EXPERIMENTAL HEMATOPATHOLOGY;JAPAN;1,5;2022;ESCI
JOURNAL OF CLINICAL AND EXPERIMENTAL HEMATOPATHOLOGY;JAPAN;;2021;ESCI
JOURNAL OF CLINICAL AND EXPERIMENTAL HEPATOLOGY;INDIA;3;2022;ESCI
JOURNAL OF CLINICAL AND EXPERIMENTAL HEPATOLOGY;INDIA;;2021;ESCI
JOURNAL OF CLINICAL AND EXPERIMENTAL NEUROPSYCHOLOGY;NETHERLANDS;2,2;2022;SCIE
JOURNAL OF CLINICAL AND EXPERIMENTAL NEUROPSYCHOLOGY;NETHERLANDS;2,2;2022;SSCI
JOURNAL OF CLINICAL AND EXPERIMENTAL NEUROPSYCHOLOGY;NETHERLANDS;2,2;2022;SCIE
JOURNAL OF CLINICAL AND EXPERIMENTAL NEUROPSYCHOLOGY;NETHERLANDS;2,2;2022;SSCI
JOURNAL OF CLINICAL AND EXPERIMENTAL NEUROPSYCHOLOGY;NETHERLANDS;2,283;2021;SCIE
JOURNAL OF CLINICAL AND EXPERIMENTAL NEUROPSYCHOLOGY;NETHERLANDS;2,283;2021;SSCI
JOURNAL OF CLINICAL AND EXPERIMENTAL NEUROPSYCHOLOGY;NETHERLANDS;2,283;2021;SCIE
JOURNAL OF CLINICAL AND EXPERIMENTAL NEUROPSYCHOLOGY;NETHERLANDS;2,283;2021;SSCI
JOURNAL OF CLINICAL GASTROENTEROLOGY;UNITED STATES OF AMERICA;2,9;2022;SCIE
JOURNAL OF CLINICAL GASTROENTEROLOGY;UNITED STATES OF AMERICA;3,174;2021;SCIE
JOURNAL OF CLINICAL HYPERTENSION;UNITED STATES OF AMERICA;2,8;2022;SCIE
JOURNAL OF CLINICAL HYPERTENSION;UNITED STATES OF AMERICA;2,885;2021;SCIE
JOURNAL OF CLINICAL IMAGING SCIENCE;UNITED STATES OF AMERICA;0,9;2022;ESCI
JOURNAL OF CLINICAL IMAGING SCIENCE;UNITED STATES OF AMERICA;;2021;ESCI
JOURNAL OF CLINICAL IMMUNOLOGY;UNITED STATES OF AMERICA;9,1;2022;SCIE
JOURNAL OF CLINICAL IMMUNOLOGY;UNITED STATES OF AMERICA;8,542;2021;SCIE
JOURNAL OF CLINICAL INVESTIGATION;UNITED STATES OF AMERICA;15,9;2022;SCIE
JOURNAL OF CLINICAL INVESTIGATION;UNITED STATES OF AMERICA;19,477;2021;SCIE
JOURNAL OF CLINICAL LABORATORY ANALYSIS;UNITED STATES OF AMERICA;2,7;2022;SCIE
JOURNAL OF CLINICAL LABORATORY ANALYSIS;UNITED STATES OF AMERICA;3,124;2021;SCIE
JOURNAL OF CLINICAL LIPIDOLOGY;UNITED STATES OF AMERICA;4,4;2022;SCIE
JOURNAL OF CLINICAL LIPIDOLOGY;UNITED STATES OF AMERICA;5,365;2021;SCIE
JOURNAL OF CLINICAL MEDICINE;SWITZERLAND;3,9;2022;SCIE
JOURNAL OF CLINICAL MEDICINE;SWITZERLAND;4,964;2021;SCIE
JOURNAL OF CLINICAL MICROBIOLOGY;UNITED STATES OF AMERICA;9,4;2022;SCIE
JOURNAL OF CLINICAL MICROBIOLOGY;UNITED STATES OF AMERICA;11,677;2021;SCIE
JOURNAL OF CLINICAL MONITORING AND COMPUTING;GERMANY;2,2;2022;SCIE
JOURNAL OF CLINICAL MONITORING AND COMPUTING;GERMANY;1,977;2021;SCIE
JOURNAL OF CLINICAL NEONATOLOGY;INDIA;0,2;2022;ESCI
JOURNAL OF CLINICAL NEONATOLOGY;INDIA;;2021;ESCI
JOURNAL OF CLINICAL NEUROLOGY;SOUTH KOREA;3,1;2022;SCIE
JOURNAL OF CLINICAL NEUROLOGY;SOUTH KOREA;2,566;2021;SCIE
JOURNAL OF CLINICAL NEUROPHYSIOLOGY;UNITED STATES OF AMERICA;2,4;2022;SCIE
JOURNAL OF CLINICAL NEUROPHYSIOLOGY;UNITED STATES OF AMERICA;2,59;2021;SCIE
JOURNAL OF CLINICAL NEUROSCIENCE;SCOTLAND;2;2022;SCIE
JOURNAL OF CLINICAL NEUROSCIENCE;SCOTLAND;2,116;2021;SCIE
JOURNAL OF CLINICAL NURSING;ENGLAND;4,2;2022;SCIE
JOURNAL OF CLINICAL NURSING;ENGLAND;4,2;2022;SSCI
JOURNAL OF CLINICAL NURSING;ENGLAND;4,2;2022;SCIE
JOURNAL OF CLINICAL NURSING;ENGLAND;4,2;2022;SSCI
JOURNAL OF CLINICAL NURSING;ENGLAND;4,423;2021;SCIE
JOURNAL OF CLINICAL NURSING;ENGLAND;4,423;2021;SSCI
JOURNAL OF CLINICAL NURSING;ENGLAND;4,423;2021;SCIE
JOURNAL OF CLINICAL NURSING;ENGLAND;4,423;2021;SSCI
JOURNAL OF CLINICAL ONCOLOGY;UNITED STATES OF AMERICA;45,3;2022;SCIE
JOURNAL OF CLINICAL ONCOLOGY;UNITED STATES OF AMERICA;50,739;2021;SCIE
JOURNAL OF CLINICAL PATHOLOGY;ENGLAND;3,4;2022;SCIE
JOURNAL OF CLINICAL PATHOLOGY;ENGLAND;4,467;2021;SCIE
JOURNAL OF CLINICAL PEDIATRIC DENTISTRY;UNITED STATES OF AMERICA;1,3;2022;SCIE
JOURNAL OF CLINICAL PEDIATRIC DENTISTRY;UNITED STATES OF AMERICA;1,338;2021;SCIE
JOURNAL OF CLINICAL PERIODONTOLOGY;DENMARK;6,7;2022;SCIE
JOURNAL OF CLINICAL PERIODONTOLOGY;DENMARK;7,478;2021;SCIE
JOURNAL OF CLINICAL PHARMACY AND THERAPEUTICS;ENGLAND;2;2022;SCIE
JOURNAL OF CLINICAL PHARMACY AND THERAPEUTICS;ENGLAND;2,145;2021;SCIE
JOURNAL OF CLINICAL PHARMACOLOGY;UNITED STATES OF AMERICA;2,9;2022;SCIE
JOURNAL OF CLINICAL PHARMACOLOGY;UNITED STATES OF AMERICA;2,86;2021;SCIE
JOURNAL OF CLINICAL PSYCHIATRY;UNITED STATES OF AMERICA;5,3;2022;SCIE
JOURNAL OF CLINICAL PSYCHIATRY;UNITED STATES OF AMERICA;5,3;2022;SSCI
JOURNAL OF CLINICAL PSYCHIATRY;UNITED STATES OF AMERICA;5,3;2022;SCIE
JOURNAL OF CLINICAL PSYCHIATRY;UNITED STATES OF AMERICA;5,3;2022;SSCI
JOURNAL OF CLINICAL PSYCHIATRY;UNITED STATES OF AMERICA;5,906;2021;SCIE
JOURNAL OF CLINICAL PSYCHIATRY;UNITED STATES OF AMERICA;5,906;2021;SSCI
JOURNAL OF CLINICAL PSYCHIATRY;UNITED STATES OF AMERICA;5,906;2021;SCIE
JOURNAL OF CLINICAL PSYCHIATRY;UNITED STATES OF AMERICA;5,906;2021;SSCI
JOURNAL OF CLINICAL PSYCHOLOGY IN MEDICAL SETTINGS;UNITED STATES OF AMERICA;2,2;2022;SSCI
JOURNAL OF CLINICAL PSYCHOLOGY IN MEDICAL SETTINGS;UNITED STATES OF AMERICA;1,977;2021;SSCI
JOURNAL OF CLINICAL PSYCHOLOGY;UNITED STATES OF AMERICA;3;2022;SSCI
JOURNAL OF CLINICAL PSYCHOLOGY;UNITED STATES OF AMERICA;2,995;2021;SSCI
JOURNAL OF CLINICAL PSYCHOPHARMACOLOGY;UNITED STATES OF AMERICA;2,9;2022;SCIE
JOURNAL OF CLINICAL PSYCHOPHARMACOLOGY;UNITED STATES OF AMERICA;3,118;2021;SCIE
JOURNAL OF CLINICAL RESEARCH IN PEDIATRIC ENDOCRINOLOGY;TURKEY;1,9;2022;SCIE
JOURNAL OF CLINICAL RESEARCH IN PEDIATRIC ENDOCRINOLOGY;TURKEY;2,016;2021;SCIE
JOURNAL OF CLINICAL SCIENCES;NIGERIA;0,1;2022;ESCI
JOURNAL OF CLINICAL SCIENCES;NIGERIA;;2021;ESCI
JOURNAL OF CLINICAL SLEEP MEDICINE;UNITED STATES OF AMERICA;4,3;2022;SCIE
JOURNAL OF CLINICAL SLEEP MEDICINE;UNITED STATES OF AMERICA;4,324;2021;SCIE
JOURNAL OF CLINICAL SPORT PSYCHOLOGY;UNITED STATES OF AMERICA;1,9;2022;SSCI
JOURNAL OF CLINICAL SPORT PSYCHOLOGY;UNITED STATES OF AMERICA;1,968;2021;SSCI
JOURNAL OF CLINICAL AND TRANSLATIONAL ENDOCRINOLOGY;NETHERLANDS;3;2022;ESCI
JOURNAL OF CLINICAL AND TRANSLATIONAL ENDOCRINOLOGY;NETHERLANDS;;2021;ESCI
JOURNAL OF CLINICAL AND TRANSLATIONAL HEPATOLOGY;CHINA MAINLAND;3,6;2022;SCIE
JOURNAL OF CLINICAL AND TRANSLATIONAL HEPATOLOGY;CHINA MAINLAND;5,065;2021;SCIE
JOURNAL OF CLINICAL AND TRANSLATIONAL SCIENCE;UNITED STATES OF AMERICA;2,6;2022;ESCI
JOURNAL OF CLINICAL AND TRANSLATIONAL SCIENCE;UNITED STATES OF AMERICA;;2021;ESCI
JOURNAL OF CLINICAL TUBERCULOSIS AND OTHER MYCOBACTERIAL DISEASES;ENGLAND;2;2022;ESCI
JOURNAL OF CLINICAL TUBERCULOSIS AND OTHER MYCOBACTERIAL DISEASES;ENGLAND;;2021;ESCI
JOURNAL OF CLINICAL ULTRASOUND;UNITED STATES OF AMERICA;0,9;2022;SCIE
JOURNAL OF CLINICAL ULTRASOUND;UNITED STATES OF AMERICA;0,869;2021;SCIE
JOURNAL OF CLINICAL UROLOGY;ENGLAND;0,3;2022;ESCI
JOURNAL OF CLINICAL UROLOGY;ENGLAND;;2021;ESCI
JOURNAL OF CLINICAL VIROLOGY;NETHERLANDS;8,8;2022;SCIE
JOURNAL OF CLINICAL VIROLOGY;NETHERLANDS;14,481;2021;SCIE
JOURNAL OF CLOUD COMPUTING-ADVANCES SYSTEMS AND APPLICATIONS;ENGLAND;4;2022;SCIE
JOURNAL OF CLOUD COMPUTING-ADVANCES SYSTEMS AND APPLICATIONS;ENGLAND;3,418;2021;SCIE
JOURNAL OF CLUSTER SCIENCE;UNITED STATES OF AMERICA;2,8;2022;SCIE
JOURNAL OF CLUSTER SCIENCE;UNITED STATES OF AMERICA;3,447;2021;SCIE
JOURNAL OF CO-OPERATIVE ORGANIZATION AND MANAGEMENT;NETHERLANDS;2,1;2022;ESCI
JOURNAL OF CO-OPERATIVE ORGANIZATION AND MANAGEMENT;NETHERLANDS;;2021;ESCI
JOURNAL OF CO2 UTILIZATION;NETHERLANDS;7,7;2022;SCIE
JOURNAL OF CO2 UTILIZATION;NETHERLANDS;8,321;2021;SCIE
JOURNAL OF COASTAL CONSERVATION;SWEDEN;2,1;2022;SCIE
JOURNAL OF COASTAL CONSERVATION;SWEDEN;2,098;2021;SCIE
JOURNAL OF COASTAL RESEARCH;UNITED STATES OF AMERICA;1,11;2021;
JOURNAL OF COGNITION AND CULTURE;NETHERLANDS;0,4;2022;ESCI
JOURNAL OF COGNITION AND CULTURE;NETHERLANDS;;2021;ESCI
JOURNAL OF COGNITION AND DEVELOPMENT;UNITED STATES OF AMERICA;2,1;2022;SSCI
JOURNAL OF COGNITION AND DEVELOPMENT;UNITED STATES OF AMERICA;2,58;2021;SSCI
JOURNAL OF COGNITIVE EDUCATION AND PSYCHOLOGY;UNITED STATES OF AMERICA;0,3;2022;ESCI
JOURNAL OF COGNITIVE EDUCATION AND PSYCHOLOGY;UNITED STATES OF AMERICA;;2021;ESCI
JOURNAL OF COGNITIVE ENGINEERING AND DECISION MAKING;UNITED STATES OF AMERICA;2;2022;ESCI
JOURNAL OF COGNITIVE ENGINEERING AND DECISION MAKING;UNITED STATES OF AMERICA;;2021;ESCI
JOURNAL OF COGNITIVE ENHANCEMENT;GERMANY;2,2;2022;ESCI
JOURNAL OF COGNITIVE ENHANCEMENT;GERMANY;;2021;ESCI
JOURNAL OF COGNITIVE PSYCHOLOGY;ENGLAND;1,3;2022;SSCI
JOURNAL OF COGNITIVE PSYCHOLOGY;ENGLAND;1,279;2021;SSCI
JOURNAL OF COGNITIVE PSYCHOTHERAPY;UNITED STATES OF AMERICA;0,7;2022;SSCI
JOURNAL OF COGNITIVE PSYCHOTHERAPY;UNITED STATES OF AMERICA;0,813;2021;SSCI
JOURNAL OF COGNITIVE SCIENCE;SOUTH KOREA;0,1;2022;ESCI
JOURNAL OF COGNITIVE SCIENCE;SOUTH KOREA;;2021;ESCI
JOURNAL OF COGNITIVE NEUROSCIENCE;UNITED STATES OF AMERICA;3,2;2022;SCIE
JOURNAL OF COGNITIVE NEUROSCIENCE;UNITED STATES OF AMERICA;3,2;2022;SSCI
JOURNAL OF COGNITIVE NEUROSCIENCE;UNITED STATES OF AMERICA;3,2;2022;SCIE
JOURNAL OF COGNITIVE NEUROSCIENCE;UNITED STATES OF AMERICA;3,2;2022;SSCI
JOURNAL OF COGNITIVE NEUROSCIENCE;UNITED STATES OF AMERICA;3,42;2021;SCIE
JOURNAL OF COGNITIVE NEUROSCIENCE;UNITED STATES OF AMERICA;3,42;2021;SSCI
JOURNAL OF COGNITIVE NEUROSCIENCE;UNITED STATES OF AMERICA;3,42;2021;SCIE
JOURNAL OF COGNITIVE NEUROSCIENCE;UNITED STATES OF AMERICA;3,42;2021;SSCI
JOURNAL OF COLD REGIONS ENGINEERING;UNITED STATES OF AMERICA;2;2022;SCIE
JOURNAL OF COLD REGIONS ENGINEERING;UNITED STATES OF AMERICA;1,87;2021;SCIE
JOURNAL OF COLD WAR STUDIES;UNITED STATES OF AMERICA;0,8;2022;AHCI
JOURNAL OF COLD WAR STUDIES;UNITED STATES OF AMERICA;0,8;2022;SSCI
JOURNAL OF COLD WAR STUDIES;UNITED STATES OF AMERICA;0,62;2021;AHCI
JOURNAL OF COLD WAR STUDIES;UNITED STATES OF AMERICA;0,62;2021;SSCI
JOURNAL OF COLLEGE COUNSELING;UNITED STATES OF AMERICA;1;2022;ESCI
JOURNAL OF COLLEGE COUNSELING;UNITED STATES OF AMERICA;;2021;ESCI
JOURNAL OF COLLEGE OF SHARIA AND ISLAMIC STUDIES;QATAR;0,2;2022;ESCI
JOURNAL OF COLLEGE OF SHARIA AND ISLAMIC STUDIES;QATAR;;2021;ESCI
JOURNAL OF COLLEGE STUDENT PSYCHOTHERAPY;UNITED STATES OF AMERICA;1,4;2022;ESCI
JOURNAL OF COLLEGE STUDENT PSYCHOTHERAPY;UNITED STATES OF AMERICA;;2021;ESCI
JOURNAL OF COLLEGE STUDENT RETENTION-RESEARCH THEORY & PRACTICE;UNITED STATES OF AMERICA;1,5;2022;ESCI
JOURNAL OF COLLEGE STUDENT RETENTION-RESEARCH THEORY & PRACTICE;UNITED STATES OF AMERICA;;2021;ESCI
JOURNAL OF COLLEGE STUDENT DEVELOPMENT;UNITED STATES OF AMERICA;2,1;2022;SSCI
JOURNAL OF COLLEGE STUDENT DEVELOPMENT;UNITED STATES OF AMERICA;2,051;2021;SSCI
JOURNAL OF COLLOID AND INTERFACE SCIENCE;UNITED STATES OF AMERICA;9,9;2022;SCIE
JOURNAL OF COLLOID AND INTERFACE SCIENCE;UNITED STATES OF AMERICA;9,965;2021;SCIE
JOURNAL OF COMBINATORIAL ALGEBRA;SWITZERLAND;0,9;2022;SCIE
JOURNAL OF COMBINATORIAL ALGEBRA;SWITZERLAND;1;2021;SCIE
JOURNAL OF COMBINATORIAL DESIGNS;UNITED STATES OF AMERICA;0,7;2022;SCIE
JOURNAL OF COMBINATORIAL DESIGNS;UNITED STATES OF AMERICA;0,773;2021;SCIE
JOURNAL OF COMBINATORIAL OPTIMIZATION;NETHERLANDS;1;2022;SCIE
JOURNAL OF COMBINATORIAL OPTIMIZATION;NETHERLANDS;1,254;2021;SCIE
JOURNAL OF COMBINATORIAL THEORY SERIES A;UNITED STATES OF AMERICA;1,1;2022;SCIE
JOURNAL OF COMBINATORIAL THEORY SERIES A;UNITED STATES OF AMERICA;1,263;2021;SCIE
JOURNAL OF COMBINATORIAL THEORY SERIES B;UNITED STATES OF AMERICA;1,4;2022;SCIE
JOURNAL OF COMBINATORIAL THEORY SERIES B;UNITED STATES OF AMERICA;1,491;2021;SCIE
JOURNAL OF COMBUSTION;UNITED STATES OF AMERICA;0,7;2022;ESCI
JOURNAL OF COMBUSTION;UNITED STATES OF AMERICA;;2021;ESCI
JOURNAL OF COMBINATORICS;UNITED STATES OF AMERICA;0,3;2022;ESCI
JOURNAL OF COMBINATORICS;UNITED STATES OF AMERICA;;2021;ESCI
JOURNAL OF COMMODITY MARKETS;NETHERLANDS;4,2;2022;SSCI
JOURNAL OF COMMODITY MARKETS;NETHERLANDS;3,317;2021;SSCI
JOURNAL OF COMMONWEALTH LITERATURE;ENGLAND;0,2;2022;AHCI
JOURNAL OF COMMONWEALTH LITERATURE;ENGLAND;;2021;AHCI
JOURNAL OF COMMUNICATION DISORDERS;UNITED STATES OF AMERICA;1,7;2022;SCIE
JOURNAL OF COMMUNICATION DISORDERS;UNITED STATES OF AMERICA;1,7;2022;SSCI
JOURNAL OF COMMUNICATION DISORDERS;UNITED STATES OF AMERICA;1,7;2022;SCIE
JOURNAL OF COMMUNICATION DISORDERS;UNITED STATES OF AMERICA;1,7;2022;SSCI
JOURNAL OF COMMUNICATION DISORDERS;UNITED STATES OF AMERICA;1,864;2021;SCIE
JOURNAL OF COMMUNICATION DISORDERS;UNITED STATES OF AMERICA;1,864;2021;SSCI
JOURNAL OF COMMUNICATION DISORDERS;UNITED STATES OF AMERICA;1,864;2021;SCIE
JOURNAL OF COMMUNICATION DISORDERS;UNITED STATES OF AMERICA;1,864;2021;SSCI
JOURNAL OF COMMUNITY GENETICS;GERMANY;1,9;2022;ESCI
JOURNAL OF COMMUNITY GENETICS;GERMANY;;2021;ESCI
JOURNAL OF COMMUNITY HEALTH NURSING;UNITED STATES OF AMERICA;1;2022;SCIE
JOURNAL OF COMMUNITY HEALTH NURSING;UNITED STATES OF AMERICA;1;2022;SSCI
JOURNAL OF COMMUNITY HEALTH NURSING;UNITED STATES OF AMERICA;1;2022;SCIE
JOURNAL OF COMMUNITY HEALTH NURSING;UNITED STATES OF AMERICA;1;2022;SSCI
JOURNAL OF COMMUNITY HEALTH NURSING;UNITED STATES OF AMERICA;0,951;2021;SCIE
JOURNAL OF COMMUNITY HEALTH NURSING;UNITED STATES OF AMERICA;0,951;2021;SSCI
JOURNAL OF COMMUNITY HEALTH NURSING;UNITED STATES OF AMERICA;0,951;2021;SCIE
JOURNAL OF COMMUNITY HEALTH NURSING;UNITED STATES OF AMERICA;0,951;2021;SSCI
JOURNAL OF COMMUNITY HEALTH;UNITED STATES OF AMERICA;5,9;2022;SSCI
JOURNAL OF COMMUNITY HEALTH;UNITED STATES OF AMERICA;4,371;2021;SSCI
JOURNAL OF COMMUNICATION INQUIRY;UNITED STATES OF AMERICA;0,9;2022;ESCI
JOURNAL OF COMMUNICATION INQUIRY;UNITED STATES OF AMERICA;;2021;ESCI
JOURNAL OF COMMUNICATION MANAGEMENT;ENGLAND;3,1;2022;ESCI
JOURNAL OF COMMUNICATION MANAGEMENT;ENGLAND;;2021;ESCI
JOURNAL OF COMMUNICATIONS AND NETWORKS;SOUTH KOREA;3,6;2022;SCIE
JOURNAL OF COMMUNICATIONS AND NETWORKS;SOUTH KOREA;3,908;2021;SCIE
JOURNAL OF COMMUNICATIONS SOFTWARE AND SYSTEMS;CROATIA;0,7;2022;ESCI
JOURNAL OF COMMUNICATIONS SOFTWARE AND SYSTEMS;CROATIA;;2021;ESCI
JOURNAL OF COMMUNICATIONS TECHNOLOGY AND ELECTRONICS;RUSSIAN FEDERATION;0,5;2022;SCIE
JOURNAL OF COMMUNICATIONS TECHNOLOGY AND ELECTRONICS;RUSSIAN FEDERATION;0,495;2021;SCIE
JOURNAL OF COMMUNITY & APPLIED SOCIAL PSYCHOLOGY;ENGLAND;2,7;2022;SSCI
JOURNAL OF COMMUNITY & APPLIED SOCIAL PSYCHOLOGY;ENGLAND;2,968;2021;SSCI
JOURNAL OF COMMUNITY HOSPITAL INTERNAL MEDICINE PERSPECTIVES;ENGLAND;;2021;ESCI
JOURNAL OF COMMUNITY PRACTICE;ENGLAND;1,1;2022;ESCI
JOURNAL OF COMMUNITY PRACTICE;ENGLAND;;2021;ESCI
JOURNAL OF COMMUNITY PSYCHOLOGY;UNITED STATES OF AMERICA;2,3;2022;SSCI
JOURNAL OF COMMUNITY PSYCHOLOGY;UNITED STATES OF AMERICA;2,297;2021;SSCI
JOURNAL OF COMMUNICATION;UNITED STATES OF AMERICA;7,9;2022;SSCI
JOURNAL OF COMMUNICATION;UNITED STATES OF AMERICA;5,75;2021;SSCI
JOURNAL OF COMMUTATIVE ALGEBRA;UNITED STATES OF AMERICA;0,6;2022;SCIE
JOURNAL OF COMMUTATIVE ALGEBRA;UNITED STATES OF AMERICA;0,571;2021;SCIE
JOURNAL OF COMPARATIVE ECONOMICS;UNITED STATES OF AMERICA;2,7;2022;SSCI
